sender_id,receiver_id,amount,is_cross_border,ml_flag
E0953,E3787,11923.853620809115,False,0
E1302,E0873,1804.8124430173523,True,0
E3381,E1581,1110.8939646008016,False,0
E2880,E3957,3256.716219685927,True,0
E2187,E4590,851.7405399121984,True,0
E4887,E3332,1585.1479985255646,True,0
E0545,E1685,21574.180002561723,False,0
E1927,E1605,4082.7991371642547,True,0
E4152,E0895,7660.296079355825,False,0
E0004,E3263,1190.081230380558,False,0
E3481,E3424,3670.5583011661297,False,1
E3253,E3853,3572.150515202184,True,0
E1362,E2346,8374.360082335501,False,0
E1820,E3531,109.03734074476291,False,0
E2663,E2474,9847.725707717196,True,0
E2938,E1861,414.7070817381825,False,0
E1273,E2763,12420.315750679329,True,1
E3326,E4852,770.6507777801174,False,0
E3659,E0030,3798.9824639713333,True,1
E2945,E4007,523.4194161668194,False,0
E3018,E3455,2963.7166613751665,False,0
E1131,E0242,1778.2262000783503,False,0
E4763,E4781,2724.456494524583,True,0
E2636,E1498,3937.657348457595,False,0
E3029,E4668,3075.735623313656,False,0
E3019,E3422,117.17650403398572,False,0
E4377,E4003,9955.437368994826,True,0
E3159,E1659,498.8499218464431,True,0
E0253,E3228,19719.475698924747,False,0
E0328,E0598,9529.7476927224,False,0
E2591,E2195,4120.555110506581,False,0
E2830,E0069,1406.467785437114,False,0
E3044,E1393,450.97030741283174,False,0
E1420,E3659,5571.195938361895,False,0
E3401,E1649,1125.1603762288057,False,0
E2892,E2281,6606.659971655768,False,0
E0654,E3682,8934.106767079104,True,0
E0759,E2683,22533.473671302967,False,1
E1798,E4562,3508.0700429832173,False,0
E2971,E4652,18379.218229277933,False,0
E4511,E4989,808.5944780845457,False,0
E3426,E4931,9046.98052706371,True,0
E0254,E1310,2229.888917702159,False,0
E3823,E4713,2269.173309930249,False,0
E1876,E4229,1564.298634563509,False,0
E2757,E4103,952.2355695204895,False,0
E2624,E2075,2918.9188242282244,False,0
E4995,E0782,21825.56267316496,False,0
E4121,E3806,2001.694182226986,True,0
E3004,E1333,3090.9571176178024,False,0
E4516,E3717,1297.1212775717318,False,0
E3734,E4636,2055.8077928642265,False,0
E1244,E1057,283.5988062370361,True,0
E1008,E2054,15621.757339401422,False,0
E4314,E3401,3564.7315491173854,False,0
E1510,E2109,6601.618450714389,False,0
E1959,E3157,3600.4292121315966,False,0
E2508,E3796,7352.661597222644,False,0
E4758,E3648,3818.818390784281,False,0
E2682,E1320,6045.675199836108,False,0
E0989,E4417,5772.755448727802,False,0
E4284,E3699,3813.161224603271,False,0
E0254,E0732,1310.637613345165,True,0
E4163,E3633,1190.320156384437,False,0
E4711,E3549,10369.489285724138,False,0
E4969,E3662,643.0694176928446,False,0
E4452,E4644,4096.293349755652,True,0
E0255,E0604,3491.150622576358,True,0
E1007,E1722,8007.350967399764,True,0
E1755,E2404,727.3990597938867,False,0
E2571,E3482,5812.526325407048,True,0
E3908,E2812,4655.133085025613,False,0
E2997,E1581,6039.845838758365,False,0
E2803,E2278,4854.073624429565,False,0
E3765,E2350,4133.934442826337,True,0
E4379,E3623,13036.6087631797,False,0
E3383,E0714,2143.5988331886015,False,0
E0098,E0924,1020.9198443897528,True,0
E0196,E3162,7933.64190924605,False,0
E2529,E4153,694.5374509509115,False,0
E0877,E4529,5692.839103733392,False,0
E1868,E4078,3987.654224642186,True,0
E2665,E2569,100.0,False,0
E1388,E2815,1371.278060476791,False,1
E2415,E4578,3424.941860995741,True,0
E0569,E4462,2000.2608719689758,True,0
E2637,E0888,2783.4035369776534,True,0
E1065,E3478,4597.3543915781365,False,0
E0421,E3589,6561.977485356379,False,0
E2883,E1723,819.7023746150952,True,0
E1204,E1258,1662.7872158982184,True,0
E0544,E0410,5059.749016037221,False,0
E4166,E2230,4439.010395815951,False,0
E3639,E3194,6675.120620101829,True,0
E1223,E2205,5115.343571210737,False,0
E3172,E2060,2003.5113178117497,True,0
E0767,E3898,3458.1000381087047,False,0
E3657,E2613,10802.901117723182,True,0
E0654,E1812,1029.526078229095,True,0
E2446,E1802,2363.9960028468186,False,0
E0220,E3906,9217.226334598276,True,0
E3666,E0677,2264.310701304359,False,0
E4277,E2910,2657.0564416422694,True,0
E4402,E4713,1922.601282748454,False,0
E2569,E2251,11489.257945535626,True,0
E1013,E3004,5443.427174021845,False,0
E2051,E0794,1170.889343232539,False,0
E3985,E0728,6924.16134053153,False,0
E4943,E1693,196.3846536620534,False,0
E4899,E4734,2524.2881991377103,False,0
E4310,E0190,12026.953107260928,False,0
E3019,E4994,5852.455637191494,False,0
E3681,E1996,7877.4953565967335,True,0
E1443,E2107,13391.131440515184,False,0
E4196,E3866,7448.318961129959,False,0
E3010,E1489,463.7790976457186,True,0
E0572,E2109,1310.99679781857,True,0
E1332,E0637,3465.678351010134,False,0
E4753,E4045,100.0,False,0
E4002,E4158,4898.782223639933,True,0
E3134,E2819,5353.691706837708,False,0
E4086,E4111,5961.019340482485,False,0
E0225,E0841,4056.555427930972,False,0
E4200,E3951,3010.861972175154,False,0
E1997,E4058,9674.046032513108,False,0
E0771,E3247,7290.729085622719,False,0
E4524,E1216,4738.370609268085,False,0
E0433,E0898,235.52980324404902,False,0
E3099,E2222,5919.690492614021,False,0
E2729,E1257,4084.048460572164,False,0
E3407,E1514,5912.512203359764,True,0
E3140,E0416,1865.5447200241563,False,0
E0865,E4546,7502.591570778727,False,0
E2793,E2883,2705.8850766428177,False,0
E2911,E3826,11243.727882292158,False,1
E2415,E4375,549.1324419131751,False,0
E0250,E4339,3313.5678973865824,False,0
E4951,E0674,1151.7074451565522,False,1
E3757,E0102,3020.828990046229,False,0
E4656,E2357,2182.9544670775817,False,0
E0918,E3993,8133.78825004853,False,0
E1173,E4027,914.6244200901217,True,0
E3203,E3708,4565.449742711506,False,0
E0432,E4212,2608.4593724567585,False,0
E0835,E1495,3649.8354675078076,True,0
E2246,E4858,6265.876323902337,False,0
E2262,E3392,2208.839644543559,False,0
E0897,E3506,2286.842230808516,True,0
E3632,E2785,399.5614179134759,False,0
E4567,E2234,4014.232958790833,False,0
E3815,E3659,2697.019324524551,True,0
E0246,E4880,8364.265189114374,True,0
E2429,E3732,2892.5270907588333,False,0
E0990,E4802,17667.455144833846,False,0
E3310,E4891,942.4156243850172,True,0
E0926,E4568,1553.4665638863396,False,0
E3438,E3525,2487.190835005593,False,0
E2607,E3517,934.1837794356578,False,0
E1074,E4777,17934.694611378058,False,0
E4022,E4189,5121.612943267943,False,0
E3799,E4831,100.0,False,0
E4784,E2529,4319.794881934191,False,0
E3151,E1913,7599.108170440636,False,0
E3438,E2457,263.31372457040885,True,0
E4573,E1150,4312.839609124268,False,0
E3491,E3858,2344.516503616178,True,0
E0706,E4137,4355.115173259203,False,0
E3064,E4136,1455.8135387452737,False,0
E0753,E1510,5483.319220797472,False,0
E0587,E3970,5563.5475809235195,False,0
E1334,E3915,3877.2716416910584,True,0
E1847,E3252,12868.938435853408,False,0
E3934,E3749,12010.89415567889,False,0
E3926,E0743,243.50797556974968,False,0
E3317,E2765,1711.7041795156763,False,0
E4020,E3938,2264.819087366097,True,0
E3155,E2511,284.2724515742016,False,0
E4302,E1073,3707.8797788453594,False,0
E2198,E3217,124.44403712996197,True,0
E0164,E4393,5667.086772253179,False,0
E1998,E2192,100.0,False,0
E3057,E0015,162.28845647117814,False,0
E2084,E3553,8971.408424055171,False,0
E4428,E0106,1455.836171598479,False,0
E0402,E4314,423.59152155165697,True,0
E0413,E2968,2549.684523712737,False,0
E0044,E4466,261.4621857853903,False,0
E4157,E3045,6939.682019616299,False,0
E2467,E2857,3407.548472552699,False,0
E0867,E4349,4014.0567115527138,False,0
E0018,E1428,6992.081601084233,False,0
E0364,E2008,7673.0087844507225,False,0
E3832,E3101,732.4084600107587,False,0
E0579,E3636,1644.4625088792673,True,0
E0545,E3471,965.8981653917203,False,0
E4150,E3031,277.76798706340696,False,0
E4873,E2921,3855.7316337034276,False,0
E3039,E4445,1437.0744643537455,True,0
E4137,E0878,836.0672024790359,False,0
E4044,E2512,3568.2524019680955,True,0
E4326,E0310,5025.815130059576,False,0
E0452,E1114,7394.291624570362,False,0
E3961,E1321,100.0,True,0
E1381,E3396,3735.742360560088,True,0
E1467,E4375,1553.5327384479447,False,0
E2738,E0966,23892.104049204547,True,0
E1216,E3189,853.5660814131741,False,0
E0880,E0694,2879.8951512654085,True,0
E3814,E2614,17537.178482328523,False,0
E3149,E0270,1198.2526905989369,True,0
E0084,E1411,8222.67301328859,False,0
E4144,E3027,1392.2202139872986,False,0
E1168,E3124,391.2329635261921,False,0
E4164,E1753,218.48052871292052,True,0
E3129,E4936,14854.103285959853,False,0
E3645,E1821,1196.9579738880486,False,0
E2526,E4335,1726.238047696492,True,0
E2867,E3285,17042.6102809397,False,0
E3516,E0360,5355.829963427246,True,0
E3367,E3435,3348.393203427998,False,0
E2194,E0733,2858.380616482663,False,0
E3555,E0851,248.91560700357735,True,0
E0445,E0859,9130.041318554813,True,0
E3626,E4796,7178.181932814465,False,0
E4016,E1350,475.3874869103943,False,0
E3875,E4084,2180.5790937999695,False,0
E3337,E2883,10831.97006345645,False,0
E0261,E3547,1348.8272590779852,False,0
E1848,E4918,4723.886103171717,True,0
E4992,E4192,3346.5273803312693,True,0
E4025,E0326,8533.09633374709,True,0
E2266,E2120,183.5974405156669,False,0
E0091,E0993,8468.096166210456,False,0
E4222,E1766,729.2876531632102,False,0
E4175,E4428,100.0,False,0
E3309,E1180,4525.527586677917,False,0
E0982,E1964,1496.3520186950998,False,0
E3443,E2781,6176.9276051857105,True,0
E2533,E2905,3172.3462771624772,False,0
E0693,E0098,4650.985397537682,True,0
E4120,E2779,5851.180506009968,True,0
E0155,E0243,13081.544879743578,False,0
E3588,E4037,8661.14657650098,False,0
E1812,E1500,3417.0933276634064,False,1
E4114,E2709,2881.4084453447263,True,0
E1407,E3053,5316.362086285432,False,0
E1216,E4462,6612.5454095157265,False,0
E1410,E3226,947.65872634441,False,0
E3497,E1047,165.32586423079928,True,0
E4372,E4378,3031.6635897546853,True,0
E4840,E1315,523.7652914081623,False,0
E0551,E1386,1592.3115891013545,False,0
E3394,E3920,4394.247420574233,False,0
E1176,E1737,821.1433216823995,False,0
E4734,E0421,144.53423123024658,True,1
E4332,E3801,4043.921544489947,False,1
E0997,E1411,3138.9282746715,False,0
E4076,E3249,1828.6005487690072,False,0
E2731,E4570,3162.949847281543,False,0
E3937,E2452,5752.517851814254,False,1
E4052,E2083,577.0583887258646,True,0
E0372,E4453,1476.4845846825622,True,0
E2248,E4653,7922.7618589980175,True,0
E0848,E3678,5545.172452410247,True,0
E2556,E1350,1547.9585489371125,False,0
E2322,E2367,2538.739667191403,True,0
E0503,E4833,637.7446396896294,True,0
E3189,E3340,1459.3046730275933,False,0
E0702,E2572,9199.032537994257,False,0
E3625,E4120,2902.7602831964778,False,0
E0314,E3844,5112.3252181364705,True,0
E2376,E0639,870.2283077167855,True,0
E1040,E1574,1012.4519192569927,False,1
E4378,E3228,14144.408853904382,False,0
E2990,E4269,9207.908902894056,False,0
E0257,E0185,7811.120168153366,False,0
E0574,E1318,1999.3311839477287,False,0
E4669,E0527,4136.319257787969,False,0
E1552,E3259,3389.7271907315126,True,0
E4518,E3483,15644.108160081556,False,1
E0757,E3019,1369.7797425747967,False,0
E2810,E4779,14709.344157490721,False,0
E1104,E2233,6135.361757821922,False,0
E4524,E1567,2669.5462697278845,True,0
E3459,E0574,1548.6491476002593,False,0
E3992,E2034,7080.74528654671,False,0
E0203,E1324,8656.189842072128,False,0
E2775,E4404,2212.155407657349,False,0
E2332,E1212,942.9855012711972,True,1
E1992,E1434,3388.7769918142612,False,0
E2243,E0537,3160.2823283783173,False,0
E0306,E4953,6462.245960255369,False,0
E1687,E1574,18093.942036029086,True,0
E4109,E0192,3788.771938801394,False,0
E1860,E1186,6578.607079501961,False,0
E1961,E4148,2158.3754486931816,False,0
E0722,E0474,4576.140771100148,True,0
E0779,E4269,612.6912373112365,False,0
E0528,E1813,8435.21605886609,False,0
E4893,E4795,2110.444319751018,True,0
E0343,E2437,417.13276464360615,False,0
E3786,E3379,23314.728933887614,True,0
E3682,E4552,11603.146014472599,True,0
E0208,E1354,1099.701845395335,True,0
E4736,E3400,2256.512750251684,False,0
E3406,E3754,13800.747776155848,True,0
E1311,E3529,7956.239978824272,False,0
E2299,E0158,11844.277339305807,False,0
E3336,E1837,4133.961794785081,False,0
E1947,E4611,1392.7278251642745,False,0
E0919,E1025,1287.7273951244076,False,0
E2044,E0658,3729.2619375833274,False,0
E0418,E0677,12885.107794621728,False,1
E1749,E4410,4992.753202709809,False,0
E2842,E4046,174.97900310965878,False,0
E1099,E3821,4110.311684943541,False,0
E3392,E2375,4688.0938124542845,False,0
E2772,E0275,4356.049489062504,False,0
E2480,E4547,5873.3027469465105,False,0
E1545,E1588,1737.258332506174,False,0
E1070,E4581,776.053841338201,False,0
E1850,E4662,6932.4444791618,False,0
E4198,E0245,1092.9763518335592,False,0
E2939,E0888,606.0887901951917,True,0
E1903,E2211,2226.5721577579766,False,0
E0678,E4025,8941.4509810994,False,1
E0988,E0000,428.3793890009298,False,0
E2475,E2910,1088.0529243489766,False,0
E1607,E2184,3224.2559614501583,True,0
E2869,E4246,1695.9083179279671,False,0
E1502,E3251,6394.577578960246,False,0
E1789,E3051,5618.149581374916,True,0
E1425,E1510,9242.168591090189,True,0
E2440,E3771,1139.7954826211208,False,0
E2042,E1128,5233.688068299778,False,0
E1278,E0697,7452.377882837892,False,0
E2594,E1088,323.5840066300467,True,0
E4689,E2419,187.59011963912968,False,0
E2436,E2628,4096.481878874175,False,0
E3803,E3789,4431.897435270436,False,0
E2205,E0685,2494.5573969895436,True,0
E1027,E2756,183.7001961537692,False,0
E3539,E1842,2570.1689919459154,False,0
E3483,E1732,5137.348223969936,True,0
E2241,E4835,6051.302973334806,False,1
E2765,E4366,3394.1653297550515,False,0
E1173,E1972,3722.465301920901,False,0
E3230,E0710,5583.997528367919,False,0
E3350,E0324,2982.8470401072004,False,0
E4911,E4893,1529.3317010075377,True,0
E0403,E2967,1261.3808761890068,False,0
E4988,E3799,6986.835403814257,True,0
E2725,E2594,3342.747366079502,True,0
E3382,E1092,4891.974363555926,False,0
E4163,E2955,3184.834262224672,True,1
E0087,E0211,8541.801995504726,True,0
E1158,E1581,3434.30835640951,False,0
E4273,E3831,22137.055073361054,True,0
E2857,E1443,1389.3492818819009,False,0
E1381,E4143,745.5560056623277,False,0
E4681,E4326,2338.8028851561594,False,0
E2064,E0578,12545.378557644386,True,0
E2374,E2997,9563.286950479756,False,0
E0317,E1754,1420.7945347598989,False,0
E1502,E2979,4577.674690241273,False,1
E2042,E3605,4445.077268178939,False,1
E4598,E0421,1736.43074794983,True,0
E2022,E0610,1341.892483505759,True,0
E0118,E0445,2471.887251776594,False,0
E0709,E0960,7770.460721237192,False,0
E3557,E0130,1064.2030564456254,True,0
E4140,E2647,2950.457542684591,False,0
E4409,E4079,3285.9912659922293,False,0
E3250,E2434,13994.640800011877,False,0
E0417,E3729,1808.5986752845042,False,0
E2603,E4431,100.0,False,0
E3854,E1024,5916.461350790811,False,0
E1101,E1652,7048.66460106804,False,0
E4421,E0537,6070.661040832617,True,0
E3428,E4591,6032.195568967212,False,0
E2261,E3083,3300.7618777224034,False,0
E4169,E0507,100.0,False,0
E3634,E3924,6545.147855543515,False,0
E0508,E0680,13785.166807220488,False,0
E2379,E2612,856.2336814006713,False,0
E3164,E4876,351.65235918265284,True,1
E0687,E0759,1540.8206147958256,True,0
E4752,E4223,9478.733069065845,True,0
E1292,E3147,561.0707293531568,False,1
E3905,E2193,6279.285764550631,False,0
E3075,E2546,325.0794909880685,False,0
E3209,E4655,166.69311150855103,False,0
E0324,E1222,11095.903720154065,True,0
E1993,E3574,7360.573684692732,True,0
E3976,E3023,4563.797980693578,True,0
E4812,E3280,943.6819622858784,False,0
E2770,E1071,1634.53105676764,False,0
E4372,E0540,249.12707613299264,True,0
E2583,E0510,5183.30066490456,False,0
E3557,E4450,5793.178220996673,True,0
E3587,E0344,1978.6291595084817,False,0
E0151,E4242,2065.5939922224143,True,0
E0954,E3369,4957.464830442245,False,0
E4354,E3822,14562.91169279381,False,0
E2371,E2379,2510.233245375717,False,0
E4964,E2480,3402.0471114598804,True,1
E1191,E0398,5991.212449901647,False,0
E0687,E3406,2095.1912047264086,False,0
E0309,E3280,10157.385096283013,True,0
E1502,E4682,9359.91136860466,False,0
E3127,E3766,5608.6315968445215,False,0
E4568,E1294,3849.316132160873,True,0
E3367,E3251,20528.319817137646,False,0
E3395,E3509,6059.697604186492,True,0
E0813,E2035,5153.272226830028,False,0
E0845,E4833,10470.459289926961,False,1
E1164,E3849,4048.3002002253384,False,0
E4762,E1777,1391.4552445416018,False,0
E1767,E0379,741.1793520344078,False,0
E0354,E3763,3184.1380980218737,False,0
E1872,E1661,3624.7803690945047,False,0
E2024,E3058,8792.423442984813,False,0
E2817,E1306,751.0601944066102,True,0
E3832,E2465,5716.430710090341,False,0
E4275,E4451,1812.9400645087364,True,0
E0065,E0015,13986.886772655833,False,0
E4915,E4410,3178.3679442315665,False,1
E4266,E2580,4869.575648720259,True,0
E4090,E2592,5250.65643246418,False,0
E2521,E4789,477.0788405274903,False,0
E2581,E0068,9559.309320985663,False,0
E1390,E0410,897.0475242200368,False,0
E1130,E3123,2532.6669675440603,False,0
E2486,E2859,5582.308528688714,False,0
E0834,E0918,284.0153907652413,False,0
E0226,E4835,4342.551209903005,False,0
E3515,E1490,2637.453018126564,False,0
E4537,E3805,329.9117148128226,True,0
E2443,E3343,6480.27820732582,False,0
E0727,E2486,3479.0876399736862,False,0
E3686,E2577,1808.0079719760984,False,0
E3622,E0272,440.4841735539666,False,0
E1036,E4554,3964.552564886878,True,0
E1832,E0819,1826.1477000527743,False,0
E2740,E2615,14657.615726892009,False,0
E0492,E4956,4476.514877153541,False,0
E1548,E2544,1677.819005336579,False,0
E1143,E3984,3760.4328937636383,False,0
E3957,E4890,3877.1620513046905,False,0
E3407,E4900,6487.05309140735,True,0
E0639,E2981,11624.272282427119,False,0
E0172,E1890,16429.570211798513,False,0
E4354,E3039,6327.304717607954,False,0
E3959,E4935,3947.334999244654,False,0
E0516,E2682,1274.0231155527097,False,0
E0522,E0602,2579.4372046910757,False,0
E1917,E3937,3354.8642016638846,False,0
E2886,E1432,686.9578998343841,False,0
E2164,E4462,1481.2857107327302,False,0
E1929,E0255,20819.311304719256,False,0
E3945,E2487,7067.095709765818,True,0
E2209,E1358,3288.964884497455,True,0
E3783,E3701,1281.1273979481903,True,0
E2590,E2482,4260.101046691503,False,0
E4934,E0689,1319.015097104248,True,0
E4076,E3532,1072.831988829873,False,0
E1093,E0307,492.23557448258947,False,0
E3880,E1696,2122.116198387442,False,1
E2494,E3166,3901.4094237356358,False,0
E2579,E0408,867.7662625199798,False,0
E2488,E3951,1118.4402375841764,False,0
E2785,E0825,2480.828276778237,True,0
E2758,E1191,3362.13309867461,True,0
E1574,E2134,7183.375710718306,True,0
E2373,E3094,4180.7958912528375,True,0
E3990,E4193,4807.762188071977,False,0
E4845,E1774,5957.1004735438,False,0
E1093,E4416,2998.128765931784,False,0
E1189,E0533,2101.3711287820174,False,0
E2689,E2867,8057.719163578331,False,0
E4095,E1207,8810.627146643761,False,0
E1875,E0416,836.073758050759,True,0
E3406,E2776,15327.504909951525,False,0
E1787,E1237,13290.784360208685,False,0
E3932,E4943,10234.98067509208,False,0
E1607,E4765,2746.605961471858,True,0
E3748,E1943,9231.450323303474,False,1
E0048,E2180,4945.094269219362,True,0
E3861,E2100,1149.549075404082,False,0
E2180,E4836,7455.675493937944,True,0
E3046,E4118,2605.1794841235924,True,0
E2833,E3674,1727.71828422427,True,0
E1397,E0459,10530.661614265056,False,0
E3826,E0649,9912.564224242562,True,0
E4574,E4577,9989.243044786708,True,0
E0831,E0119,9813.57746964916,False,0
E2697,E4768,4039.7506175834196,True,0
E4777,E2255,4797.5614563575145,True,0
E2735,E0317,14866.485375738108,True,0
E0081,E0867,692.5251769395697,False,0
E0086,E3226,8206.226912449862,True,0
E2063,E0393,3735.564831290017,False,0
E0821,E2552,19177.052708536896,False,0
E0162,E4408,5097.486537230503,False,0
E3739,E3228,886.9339022556729,False,0
E2397,E2061,8450.284597825314,False,0
E1932,E0076,5583.956107769055,False,0
E2728,E3410,806.2915000950004,False,0
E3535,E0408,100.0,False,0
E3446,E4092,3922.4464887639197,True,0
E2790,E2267,1381.9906206588528,True,0
E2707,E0743,10096.117540354584,True,0
E3933,E4528,1444.613819475045,False,0
E3385,E2853,5436.227998202975,False,0
E0922,E3834,2116.5935005725983,True,0
E2175,E3997,2156.3617171514697,False,1
E1582,E1831,1003.3330390549786,False,0
E0564,E0987,3493.027491889066,False,0
E3258,E2701,4328.840084149884,False,0
E2597,E3712,4349.585036577908,True,0
E2500,E3907,9710.940848789625,False,0
E4566,E2864,5282.756249728285,True,0
E0987,E0754,6739.944048615699,True,0
E3636,E0675,1953.731290404135,False,0
E0223,E4927,2729.549984943022,True,0
E0350,E4123,100.0,False,0
E1928,E4511,412.0698388297422,False,0
E0348,E1710,2431.6377926602386,False,0
E4277,E3475,1176.9267272827994,False,0
E4732,E0541,8382.147757305876,False,0
E1017,E0164,5642.572052557846,False,0
E2226,E2255,17583.963765327335,True,0
E4867,E0984,10903.340301288616,False,0
E4124,E2661,19007.11151284654,True,0
E2419,E4468,2272.8182682374586,False,0
E1893,E0617,3311.890346583034,False,0
E3040,E3913,2331.0600952234054,True,0
E2068,E0068,16663.825059822695,True,0
E1125,E3424,2576.751674334432,False,1
E3117,E4196,620.8023264639911,False,0
E4161,E0000,1441.8108086704221,False,0
E4042,E2398,2765.362610194226,True,0
E4433,E2054,4619.019349151206,False,0
E2170,E4413,4812.805381207984,False,0
E0446,E0185,7110.304478771252,False,0
E2658,E4823,5218.728903994872,False,0
E3362,E2509,3381.784703892886,False,0
E2718,E4438,153.18039746037394,False,0
E3483,E4808,5937.682834493605,False,0
E2944,E3079,446.65993404030024,False,0
E4376,E0135,3163.190449680127,False,0
E0595,E0382,11335.90727396009,False,0
E1986,E4281,4542.591247538847,False,0
E2750,E2686,1109.2516749239371,False,1
E1074,E0927,8250.211331536777,False,0
E3969,E3443,1786.2978845657592,False,0
E4305,E0560,4305.117934136132,False,0
E4221,E1189,5050.931660751154,True,0
E4587,E0897,6567.478267108532,True,0
E3580,E2368,335.9505418996967,False,0
E3007,E1738,9629.900037699952,False,0
E0969,E4953,604.3470422105603,False,0
E0580,E3045,496.52736752206414,False,0
E2824,E4380,3052.1668854137133,False,0
E4001,E3872,2327.521641196484,True,0
E1211,E2398,280.80812130406235,False,0
E0229,E4761,907.6125045219766,True,0
E4284,E1393,2892.0745887504017,False,0
E3185,E2588,8832.56954298239,True,0
E0501,E3466,646.5836020731186,True,0
E2132,E2024,552.0348836797613,False,0
E0048,E3685,8169.406205384417,False,0
E3566,E0929,3389.4755959112617,False,0
E3055,E4309,2233.383132333346,False,1
E0688,E4399,3093.48015723106,True,0
E0386,E3226,2645.3441954989617,False,0
E0969,E1403,7613.87439098784,False,0
E3460,E0199,100.0,False,0
E1005,E3751,2838.3784724210127,False,0
E3052,E2285,864.9541281256343,True,0
E3417,E0670,1842.9124125864575,False,0
E2302,E1728,594.8817113972117,True,0
E2283,E3238,2784.2439884039545,True,0
E1607,E1249,5154.232736908806,False,0
E4366,E0878,5417.533279794362,False,0
E0122,E4346,7966.4383405281715,False,0
E1280,E3351,8437.305421628893,False,0
E3727,E2523,4553.20179720116,True,0
E0258,E0497,2178.204224145488,True,0
E0947,E1987,263.3948745298456,False,0
E4958,E0977,182.64562876787423,False,0
E0524,E3044,601.0348185064734,False,0
E0887,E2748,20623.43058855435,False,0
E0207,E4879,7708.369079001109,False,0
E3382,E2476,2594.895969383542,False,0
E2794,E0538,3138.6811624531156,False,0
E0148,E4040,6685.261378974232,False,1
E0437,E0900,3611.8568005599486,False,0
E2202,E1466,2234.6884670014847,False,1
E3749,E3015,2150.5361797492374,False,0
E3161,E4305,1176.3442315412235,False,0
E3901,E1733,10840.777932012856,True,0
E4453,E0490,2673.490153412943,False,0
E3245,E1709,6978.955298772031,True,0
E4551,E1753,4263.788147804292,False,0
E2823,E1918,7014.022576748409,False,0
E4724,E2034,1935.0076634612983,False,0
E3270,E2711,6971.809149666707,False,0
E0485,E1486,7802.48387503109,False,0
E0199,E1500,550.6375367550111,False,0
E4466,E0197,479.6026207374655,True,0
E1982,E1967,21166.557097444256,False,0
E1471,E4616,627.5553691115944,False,0
E4343,E1534,5773.387971449859,True,0
E4883,E1713,6887.926610640797,False,0
E2311,E1348,328.08653322448595,False,0
E3373,E4783,6862.172925213106,False,0
E2078,E4562,2719.4561234784924,False,0
E1521,E3844,1605.6703738463495,False,0
E0604,E0595,5473.06115584767,False,0
E3848,E0138,8952.535938866093,False,0
E3342,E1014,4252.450612392135,False,0
E1417,E0241,10225.301043593196,False,0
E4597,E2363,113.04820904911954,True,0
E3875,E0732,6708.608984553256,False,0
E2933,E0134,928.0496383081266,False,0
E0548,E3259,1684.8795052391126,False,0
E0838,E3761,4246.1097550122995,False,0
E3815,E2626,1604.0927358458723,False,0
E0847,E3140,920.538881371778,False,0
E4709,E2486,10835.824500694735,False,0
E4507,E2124,11860.932728837077,False,0
E4773,E1510,185.2467336974358,False,0
E4254,E1818,3466.9474914323773,False,0
E4468,E4853,1138.763480320446,False,0
E2272,E2796,9953.813556367479,False,0
E3320,E4512,3104.3303389806133,True,0
E2558,E4302,3254.824888527177,False,1
E4698,E1643,4937.224281960508,False,0
E4311,E2768,286.1548423395863,False,0
E1996,E4406,680.8060911826127,True,0
E3673,E3364,3449.6135426769283,False,0
E1564,E1399,17012.027943189583,False,0
E4018,E1550,9276.87031504464,False,0
E1840,E3411,11007.42016133952,True,0
E3291,E0082,737.6012047583157,False,0
E2887,E1479,15925.26104390527,False,0
E0726,E2920,6546.528299986093,True,0
E1244,E2283,1970.289887255648,False,0
E3460,E2440,9992.7065813514,False,0
E3718,E1782,6877.956259088447,True,0
E1065,E0604,6668.694859026509,False,0
E4771,E4333,6632.971688792788,False,0
E0282,E0730,8068.576065930656,False,0
E1081,E1360,14833.699271532023,False,0
E3885,E2078,735.95977674244,False,0
E2881,E0977,38233.966216504945,False,0
E2584,E1637,10291.909009268602,False,0
E2970,E1981,2913.6422386302256,False,0
E1152,E2950,856.5393904802346,False,0
E3497,E3300,3023.744040394105,False,0
E0947,E4004,7539.186576477803,True,0
E4760,E0582,4612.216442407682,True,0
E1717,E0459,1639.4026683329598,False,0
E0066,E0135,2611.0737859714322,True,0
E0636,E1976,15428.15907293492,False,0
E0313,E0977,8143.635176586622,False,0
E3397,E0283,662.341936200019,False,0
E0564,E2897,3941.598428442588,False,0
E1601,E2398,13367.148086844993,False,0
E0825,E4112,174.55576227487927,False,0
E3670,E1238,217.39515596245127,False,0
E1025,E3466,6306.822070427078,False,0
E2251,E2461,4284.753840268984,False,0
E4757,E3166,235.45523006986733,True,0
E0804,E3704,27627.953704096966,False,0
E2451,E2053,4338.637439975332,False,0
E4631,E0779,3385.6777046671787,False,0
E1391,E2134,2968.292704973476,True,0
E1235,E2236,6031.275981841018,False,0
E4032,E1639,3065.7410861000944,False,0
E3280,E0419,5380.48992820024,False,0
E4723,E1826,3350.4181357372877,False,0
E4844,E3138,4717.253235588943,False,0
E3549,E3689,8178.55345349316,True,0
E4200,E4955,8495.940276047386,True,0
E4141,E0206,9453.97416001848,False,0
E1354,E3390,1134.313027658735,False,0
E1836,E3870,315.33748775674434,False,0
E2892,E3796,9043.667805461844,False,0
E2496,E2534,216.09226310140673,False,0
E2583,E2180,1200.7539563886116,True,1
