entity_id,degree,small_tx_count,avg_amount,amount_variance,amount_skewness,high_value_ratio,clustering_coeff,tx_freq_variance,tx_velocity,burstiness,temporal_concentration,kyc_risk_score,dormancy_period,cross_border_amount,in_degree,tx_frequency,directionality_ratio,round_trip_count,ml_flag_score,is_anomaly,anomaly_score,predicted_anomaly
E1261,5,0.0,72188.46871943417,495176086.5150188,-0.7154368674735353,0.0,0.0,2.075268817204301,0.24999999874999998,688.0,0.0,0.11890685,364.0,938959.5466695318,25.0,25.0,0.5,0.0,0.0,0,2.4776652,0
E1095,8,0.0,76029.2002961503,8399474723.414495,1.3106794533368027,0.25,0.0,0.924731182795699,0.49999999687499996,371.25,0.0,0.10427994,196.0,59850.26058295059,40.0,40.0,0.5,0.0,0.0,0,0.5248782,0
E0616,6,0.0,61881.57795761313,868347029.7630945,-0.2626022017198393,0.0,0.0,1.075268817204301,0.2608695640831758,896.0,0.0,0.19662471,195.0,216530.48215358166,30.0,30.0,0.5,0.0,0.0,0,0.7454862,0
E1369,5,0.0,57427.295413030355,2407509496.7840137,0.6631336972285504,0.2,0.0,2.075268817204301,0.2173913034026465,1063.0,0.0,0.12634076,55.0,149827.51024281935,25.0,25.0,0.5,0.0,0.0,0,0.15384643,0
E1728,3,0.0,22756.667479834734,110695902.69697466,0.018352849714456606,0.0,0.0,4.075268817204301,0.3333333296296297,203.33333333333337,0.0,0.023670549,332.0,0.0,15.0,15.0,0.5,0.0,0.0,0,5.500874,0
E0451,17,1.0,45272.31144708813,2466485926.9081535,2.135792427375639,0.058823529411764705,0.0,9.9247311827957,0.8947368373961219,522.6470588235294,0.0,0.051510252,222.0,33764.179241357364,85.0,85.0,0.5,0.0,0.0,0,0.80958796,0
E1276,9,0.0,46203.87706700669,773514311.6179805,0.7127138728904268,0.0,0.0,1.924731182795699,0.31034482651605233,1310.0,0.0,0.21312742,257.0,401800.8496534442,45.0,45.0,0.5,0.0,0.0,0,1.4950651,0
E1211,5,0.0,46782.8479071668,299209118.3652437,0.16696251886391472,0.0,0.0,2.075268817204301,0.312499998046875,365.0,0.0,0.18708836,254.0,810560.197735398,25.0,25.0,0.5,0.0,0.0,0,1.8089575,0
E1124,5,0.0,53898.814300081904,3585357883.2146072,0.8795769632326517,0.2,0.0,2.075268817204301,0.4999999950000001,188.0,0.0,0.103156075,194.0,0.0,25.0,25.0,0.5,0.0,0.0,0,0.043061964,0
E1406,3,0.0,59863.204578916564,2038076594.77273,0.303414242485863,0.3333333333333333,0.0,4.075268817204301,0.3749999953125001,163.33333333333331,0.0,0.14127626,298.0,0.0,15.0,15.0,0.5,0.0,0.0,0,0.2518163,0
E1169,3,1.0,31924.72321699132,818287742.2809536,-0.22518989911386136,0.0,0.0,4.075268817204301,0.3749999953125001,190.0,0.0,0.014111716,165.0,0.0,15.0,15.0,0.5,0.0,0.0,0,6.9910207,0
E1368,4,0.0,127430.85246932441,14498776327.54358,0.6995239596662992,0.25,0.0,3.075268817204301,0.4444444395061729,175.83333333333331,0.0,0.046025272,68.0,0.0,20.0,20.0,0.5,0.0,0.0,0,2.1518676,0
E2478,3,0.0,29922.824525725824,1350076185.3745937,0.3796095083818435,0.0,0.0,4.075268817204301,0.13636363574380164,1543.333333333333,0.0,0.2433318,166.0,0.0,15.0,15.0,0.5,0.0,0.0,0,0.43378273,0
E2732,1,0.0,33909.75962454848,0.0,0.0,0.0,0.0,6.075268817204301,10000000.0,0.0,1.0,0.27176294,160.0,0.0,5.0,5.0,0.5,0.0,0.0,0,0.9176862,0
E2443,4,0.0,28889.55638574573,486177907.24381185,-0.07846578549717981,0.0,0.0,3.075268817204301,0.2666666648888889,523.3333333333334,0.0,0.21919107,323.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.35641015,0
E1076,7,1.0,41171.6327306388,1598305610.0630538,0.5011935338707906,0.14285714285714285,0.0,0.07526881720430101,0.3181818167355372,731.4285714285716,0.0,0.1401862,40.0,0.0,35.0,35.0,0.5,0.0,0.0,0,0.8210292,0
E1468,7,0.0,28397.44716945675,516602081.5349889,0.33284540075814434,0.0,0.0,0.07526881720430101,0.27999999888,966.1904761904764,0.0,0.006193032,309.0,0.0,35.0,35.0,0.5,0.0,0.0,0,5.3768325,0
E1007,19,0.0,60464.26101227676,6929744310.857632,1.7917924938929277,0.21052631578947367,0.0,11.9247311827957,0.6785714261479592,937.7777777777777,0.0,0.087415315,90.0,0.0,95.0,95.0,0.5,0.0,0.0,0,0.28913733,0
E2880,2,0.0,129639.29710122824,179632246.0177955,8.112479061397441e-16,1.0,0.0,5.075268817204301,0.07999999968,3125.0,0.0,0.2873946,275.0,0.0,10.0,10.0,0.5,0.0,0.0,0,0.9344777,0
E1237,6,1.0,22503.34708077808,376595155.8720166,0.17002425015173825,0.0,0.0,1.075268817204301,0.2999999985,818.6666666666666,0.0,0.13138919,167.0,193070.4335416598,30.0,30.0,0.5,0.0,0.0,0,0.3307788,0
E0726,9,0.0,45229.730960603214,1531227001.9381695,0.5083472137717396,0.1111111111111111,0.0,1.924731182795699,0.3749999984375,574.4444444444445,0.0,0.03436359,157.0,0.0,45.0,45.0,0.5,0.0,0.0,0,1.558365,0
E2408,3,0.0,38652.09137222247,567819118.0442148,-0.15929351386356685,0.0,0.0,4.075268817204301,0.14285714217687073,1403.3333333333335,0.0,0.007133011,213.0,65568.01834926609,15.0,15.0,0.5,0.0,0.0,0,8.262945,0
E2094,4,1.0,35910.430666784036,1016537573.9331207,0.07329082063519249,0.0,0.0,3.075268817204301,0.3999999960000001,249.16666666666669,0.0,0.12521614,315.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.1502045,0
E2157,3,0.0,15785.436296835156,224961660.874371,0.3770965068430958,0.0,0.0,4.075268817204301,0.3749999953125001,163.33333333333331,0.0,0.0548772,93.0,0.0,15.0,15.0,0.5,0.0,0.0,0,2.1429286,0
E0801,4,0.0,12824.520919231927,139624283.87542266,0.11652986795327794,0.0,0.0,3.075268817204301,0.2666666648888889,502.5,0.0,0.18504506,225.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.27930138,0
E2641,1,0.0,61413.722562269366,0.0,0.0,0.0,0.0,6.075268817204301,10000000.0,0.0,1.0,0.22905062,357.0,0.0,5.0,5.0,0.5,0.0,0.0,0,0.47890994,0
E2256,3,0.0,46961.22820971278,141782466.85682684,0.03455049693960714,0.0,0.0,4.075268817204301,2.99999970000003,3.333333333333334,1.0,0.252166,298.0,0.0,15.0,15.0,0.5,0.0,0.0,0,0.48992637,0
E0914,9,0.0,75849.70731902547,5585382451.703454,1.3096299953146788,0.2222222222222222,0.0,1.924731182795699,0.3333333320987654,1250.0,0.0,0.07499962,70.0,333290.6913521431,45.0,45.0,0.5,0.0,0.0,0,0.41395697,0
E1885,4,2.0,12690.720663324952,393473617.97134525,0.6882014394557079,0.0,0.0,3.075268817204301,0.2666666648888889,702.5,0.0,0.18205795,272.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.25610316,0
E0302,15,0.0,49355.71661794384,3083174462.3317795,1.2241747967236942,0.13333333333333333,0.0,7.924731182795699,0.5357142838010204,863.5238095238094,0.0,0.07905214,324.0,483206.20028042264,75.0,75.0,0.5,0.0,0.0,0,0.75114614,0
E1816,6,0.0,15820.528701336356,188417796.43460426,0.4809355685693211,0.0,0.0,1.075268817204301,0.2727272714876033,695.0,0.0,0.29267085,36.0,0.0,30.0,30.0,0.5,0.0,0.0,0,0.8253475,0
E2020,7,0.0,38552.36121695744,754647123.5847106,0.3269453683663425,0.0,0.0,0.07526881720430101,0.26923076819526626,1035.7142857142858,0.0,0.025153715,127.0,106929.12434467695,35.0,35.0,0.5,0.0,0.0,0,2.8847587,0
E1460,7,0.0,57815.44498149154,506267807.7591571,-0.46884417343442764,0.0,0.0,0.07526881720430101,0.38888888672839506,412.85714285714283,0.0,0.0422335,164.0,267066.8859019494,35.0,35.0,0.5,0.0,0.0,0,1.5434159,0
E2820,1,0.0,36497.479372211186,0.0,0.0,0.0,0.0,6.075268817204301,10000000.0,0.0,1.0,0.08019886,276.0,0.0,5.0,5.0,0.5,0.0,0.0,0,0.16018794,0
E2346,2,0.0,14661.13380699663,18968120.81770866,3.2323743901568916e-16,0.0,0.0,5.075268817204301,0.15384615266272192,845.0,0.0,0.05711498,208.0,0.0,10.0,10.0,0.5,0.0,0.0,0,2.8350952,0
E2016,6,0.0,70555.35195754872,1573987827.2077127,-0.7697393632611229,0.16666666666666666,0.0,1.075268817204301,0.46153845798816573,262.6666666666667,0.0,0.17674002,140.0,472616.3462291812,30.0,30.0,0.5,0.0,0.0,0,0.80462295,0
E0839,5,0.0,39092.526157405184,1047451614.9865806,0.01812105334662597,0.0,0.0,2.075268817204301,0.24999999874999998,613.0,0.0,0.087782666,314.0,0.0,25.0,25.0,0.5,0.0,0.0,0,0.09068835,0
E0994,9,0.0,49739.23944625507,2222488324.212502,1.0920214036296287,0.1111111111111111,0.0,1.924731182795699,0.5294117615916955,416.94444444444446,0.0,0.0724755,49.0,0.0,45.0,45.0,0.5,0.0,0.0,0,0.082051665,0
E0883,5,0.0,46170.71556418344,751687541.1922121,0.09893697150763167,0.0,0.0,2.075268817204301,0.312499998046875,330.0,0.0,0.15590037,8.0,201641.9769176519,25.0,25.0,0.5,0.0,0.0,0,0.45207825,0
E1792,3,0.0,74869.9160917029,4576754440.348342,-0.15883847209978066,0.3333333333333333,0.0,4.075268817204301,0.2727272702479339,303.33333333333337,0.0,0.1105553,156.0,0.0,15.0,15.0,0.5,0.0,0.0,0,0.31867972,0
E2141,5,1.0,17428.262070722267,158235087.32965556,-0.3810649837276865,0.0,0.0,2.075268817204301,0.2272727262396694,892.0,0.0,0.19582793,246.0,39896.161174999594,25.0,25.0,0.5,0.0,0.0,0,0.5673224,0
E2818,2,0.0,61625.34788487711,2082690494.1764266,0.0,0.0,0.0,5.075268817204301,0.6666666444444452,45.0,0.0,0.02568877,145.0,146777.33230677224,10.0,10.0,0.5,0.0,0.0,0,6.4928136,0
E1587,2,0.0,51347.02054350109,1416707992.3289165,7.325537885332728e-17,0.0,0.0,5.075268817204301,0.12499999921874999,1280.0,0.0,0.13991809,70.0,389809.7054939611,10.0,10.0,0.5,0.0,0.0,0,1.4152397,0
E1723,4,0.0,13658.42157623482,13800363.689005941,0.43404772145007053,0.0,0.0,3.075268817204301,0.22222222098765432,560.0,0.0,0.24719411,242.0,62631.89978208091,20.0,20.0,0.5,0.0,0.0,0,0.40644145,0
E1463,8,0.0,29675.37434457371,530976625.4039951,0.5184983887949847,0.0,0.0,0.924731182795699,0.39999999799999997,551.4285714285714,0.0,0.14294682,136.0,0.0,40.0,40.0,0.5,0.0,0.0,0,1.2055297,0
E2249,1,0.0,22492.32706419831,0.0,0.0,0.0,0.0,6.075268817204301,10000000.0,0.0,1.0,0.20881042,187.0,0.0,5.0,5.0,0.5,0.0,0.0,0,0.4297628,0
E2899,2,0.0,33758.91100942511,931391556.7896247,0.0,0.0,0.0,5.075268817204301,0.24999999687500005,320.0,0.0,0.051732324,260.0,60894.62705887196,10.0,10.0,0.5,0.0,0.0,0,3.2998583,0
E2133,4,0.0,56451.05011947274,909285591.0198717,0.20077528385908872,0.0,0.0,3.075268817204301,0.22222222098765432,650.0,0.0,0.14762451,201.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.24794404,0
E2540,2,0.0,23850.024954039065,401335553.72745275,-1.214614862281804e-16,0.0,0.0,5.075268817204301,0.18181818016528928,605.0,0.0,0.0091816485,96.0,0.0,10.0,10.0,0.5,0.0,0.0,0,9.095932,0
E1437,2,0.0,84504.00845018239,4157234865.5587163,1.748777026383306e-16,0.5,0.0,5.075268817204301,0.9999999500000026,20.0,1.0,0.14357512,362.0,0.0,10.0,10.0,0.5,0.0,0.0,0,0.58805823,0
E1442,2,0.0,16866.96168945681,392547.9481087363,-4.362280037582857e-15,0.0,0.0,5.075268817204301,0.2857142816326531,245.0,0.0,0.27523687,24.0,0.0,10.0,10.0,0.5,0.0,0.0,0,0.9381491,0
E2282,4,0.0,28125.560239676146,317097790.99581033,-0.5994800312214651,0.0,0.0,3.075268817204301,0.21052631468144042,696.6666666666667,0.0,0.13876899,166.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.19922455,0
E1145,9,0.0,339776.1012183901,78112272060.17622,-0.1873942317136814,0.5555555555555556,0.0,1.924731182795699,4.499999775000012,5.277777777777778,1.0,0.44756958,232.0,15064063.171152182,45.0,45.0,0.5,0.0,0.1111111111111111,1,25.724632,1
E2026,4,0.0,35132.41444805147,1088907305.5062048,0.5077959325481419,0.0,0.0,3.075268817204301,0.3999999960000001,255.83333333333331,0.0,0.15181088,347.0,137068.18566807214,20.0,20.0,0.5,0.0,0.0,0,0.3174764,0
E1925,6,0.0,55196.15482948142,4558306361.987674,1.0908799736875938,0.16666666666666666,0.0,1.075268817204301,0.4285714255102041,217.66666666666663,0.0,0.08639358,233.0,0.0,30.0,30.0,0.5,0.0,0.0,0,0.015032506,0
E2125,3,0.0,61151.70752968208,852618711.0342369,0.3677962746797066,0.0,0.0,4.075268817204301,0.2999999970000001,250.0,0.0,0.22185104,202.0,0.0,15.0,15.0,0.5,0.0,0.0,0,0.2986909,0
E1573,4,0.0,37950.58255748588,352688495.52269566,-0.06923195416251234,0.0,0.0,3.075268817204301,0.190476189569161,950.0,0.0,0.00033944254,18.0,0.0,20.0,20.0,0.5,0.0,0.0,0,8.359143,0
E2076,2,0.0,18599.220793933986,9802819.002105862,8.700248196196592e-16,0.0,0.0,5.075268817204301,0.4999999875000003,80.0,0.0,0.26493582,238.0,104065.66753497472,10.0,10.0,0.5,0.0,0.0,0,0.97541183,0
E1547,4,0.0,58758.41556094263,2741092099.6698723,0.024190914662325248,0.25,0.0,3.075268817204301,0.2857142836734694,390.0,0.0,0.19711955,68.0,695857.8277412826,20.0,20.0,0.5,0.0,0.0,0,1.5893708,0
E2972,2,0.0,46673.61261129429,61089883.708704144,0.0,0.0,0.0,5.075268817204301,0.6666666444444452,45.0,0.0,0.27567083,291.0,205734.32378074544,10.0,10.0,0.5,0.0,0.0,0,1.0275077,0
E0797,4,0.0,44922.0489632512,1093251279.1001298,-0.011748750763739567,0.0,0.0,3.075268817204301,0.1666666659722222,1230.0,0.0,0.1978337,124.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.3624268,0
E1428,2,0.0,65170.947843205715,8233627349.933167,6.274143825252795e-17,0.5,0.0,5.075268817204301,0.10526315734072021,1805.0,0.0,0.15235505,124.0,0.0,10.0,10.0,0.5,0.0,0.0,0,0.6524917,0
E2907,3,1.0,42997.80088567622,3045427356.6099043,0.3199435299013898,0.3333333333333333,0.0,4.075268817204301,0.19999999866666668,630.0,0.0,0.19387576,308.0,0.0,15.0,15.0,0.5,0.0,0.0,0,0.3759758,0
E1136,13,0.0,55716.9185959542,1186848776.2096732,0.007643473798642325,0.0,0.0,5.924731182795699,0.4814814796982167,799.2307692307692,0.0,0.06852269,58.0,603700.8105975424,65.0,65.0,0.5,0.0,0.0,0,1.4141688,0
E1126,6,0.0,39217.265646465086,1792881376.1495533,0.891131299916354,0.16666666666666666,0.0,1.075268817204301,0.23999999904,1118.6666666666667,0.0,0.26526222,67.0,40320.23683906109,30.0,30.0,0.5,0.0,0.0,0,0.8342754,0
E1096,5,0.0,16650.773578506974,70844817.20762685,0.6491046609852131,0.0,0.0,2.075268817204301,0.20833333246527777,883.0000000000001,0.0,0.21383154,68.0,0.0,25.0,25.0,0.5,0.0,0.0,0,0.67287064,0
E1514,3,0.0,41229.86315515375,1061231721.1223031,-0.36796867213496665,0.0,0.0,4.075268817204301,0.4999999916666668,90.0,0.0,0.13727066,149.0,18993.850551483378,15.0,15.0,0.5,0.0,0.0,0,0.24787161,0
E1904,8,1.0,29305.350486747902,541690531.6356789,0.49061539676263566,0.0,0.0,0.924731182795699,0.3333333319444444,1152.6785714285713,0.0,0.0031578138,100.0,436567.59364608006,40.0,40.0,0.5,0.0,0.0,0,6.8704576,0
E3236,2,0.0,53344.8983823271,1307551184.8128173,-8.261748815160999e-17,0.0,0.0,5.075268817204301,0.09090909049586776,2420.0,0.0,0.083264,118.0,0.0,10.0,10.0,0.5,0.0,0.0,0,1.3590317,0
E0723,13,1.0,47036.01564886084,1911523733.4238443,0.7342471991862686,0.15384615384615385,0.0,5.924731182795699,0.4999999980769231,508.33333333333337,0.0,0.10993708,213.0,574472.2271039138,65.0,65.0,0.5,0.0,0.0,0,0.87467325,0
E3820,2,0.0,113358.99639232522,19058725217.83938,7.126240895825818e-17,0.5,0.0,5.075268817204301,0.11111111049382716,1620.0,0.0,0.08774221,32.0,0.0,10.0,10.0,0.5,0.0,0.0,0,1.2059916,0
E3266,2,0.0,88523.30322517962,3435563963.51915,1.163896137827384e-16,0.5,0.0,5.075268817204301,0.0869565213610586,2645.0,0.0,0.078915454,66.0,0.0,10.0,10.0,0.5,0.0,0.0,0,1.5329317,0
E3405,2,0.0,9678.719286286647,76816151.34483944,6.799273448352915e-17,0.0,0.0,5.075268817204301,0.24999999687500005,320.0,0.0,0.24573907,26.0,0.0,10.0,10.0,0.5,0.0,0.0,0,0.7542761,0
E1239,2,0.0,2765.527626731415,4122908.9898170372,-8.543891564749468e-17,0.0,0.0,5.075268817204301,0.2857142816326531,245.0,0.0,0.021764103,299.0,0.0,10.0,10.0,0.5,0.0,0.0,0,6.9540844,0
E2491,4,0.0,35652.667205131256,1205800641.2502215,0.6056419389845228,0.0,0.0,3.075268817204301,0.22222222098765432,793.3333333333333,0.0,0.09789608,82.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.17033169,0
E1328,10,0.0,58894.78247342724,2462764103.687782,0.481021065720621,0.3,0.0,2.924731182795699,0.4545454524793388,504.55555555555554,0.0,0.04781708,227.0,535718.5123326675,50.0,50.0,0.5,0.0,0.0,0,1.9959003,0
E0376,6,0.0,29915.561004598654,592755469.7553409,0.42958330526644906,0.0,0.0,1.075268817204301,0.24999999895833333,905.6666666666666,0.0,0.22104153,152.0,0.0,30.0,30.0,0.5,0.0,0.0,0,1.0788388,0
E3280,2,1.0,15153.593960616905,436817434.07139343,0.0,0.0,0.0,5.075268817204301,0.2857142816326531,245.0,0.0,0.2895422,54.0,1874.6823820175227,10.0,10.0,0.5,0.0,0.0,0,0.9416613,0
E1383,2,0.0,24755.910222881714,372809946.4095565,-6.78326543565713e-17,0.0,0.0,5.075268817204301,0.33333332777777785,180.0,0.0,0.056205124,54.0,0.0,10.0,10.0,0.5,0.0,0.0,0,2.9037275,0
E0759,13,0.0,51825.5728236914,5426662049.656762,2.1098153504681108,0.15384615384615385,0.0,5.924731182795699,0.51999999792,873.0769230769232,0.0,0.050469253,60.0,0.0,65.0,65.0,0.5,0.0,0.0,0,0.607366,0
E2581,3,0.0,70292.37906780287,458012013.3646548,-0.19411771097104122,0.0,0.0,4.075268817204301,0.1153846149408284,2253.333333333334,0.0,0.075729355,238.0,0.0,15.0,15.0,0.5,0.0,0.0,0,1.0041102,0
E4051,1,0.0,9790.760889772722,0.0,0.0,0.0,0.0,6.075268817204301,10000000.0,0.0,1.0,0.050581098,68.0,0.0,5.0,5.0,0.5,0.0,0.0,0,0.6888714,0
E1982,4,0.0,86937.21154813611,7465567417.025178,0.7476192579157803,0.25,0.0,3.075268817204301,0.22222222098765432,596.6666666666666,0.0,0.2001571,278.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.3605629,0
E1656,3,0.0,113543.78221226386,1924782557.690898,-0.11692010081942054,0.6666666666666666,0.0,4.075268817204301,0.16666666574074074,813.3333333333335,0.0,0.21365646,185.0,772913.9139409839,15.0,15.0,0.5,0.0,0.0,0,2.0563478,0
E0926,4,0.0,148617.0790414279,72548946860.53287,0.7499999999999998,0.25,0.0,3.075268817204301,1.9999999000000053,6.666666666666666,1.0,0.3682835,212.0,209137.80767794407,20.0,20.0,0.5,0.0,0.0,0,1.2194206,0
E0438,21,0.0,62828.78444869063,566667344.6330245,-0.3581256803568204,0.0,0.0,13.9247311827957,0.7777777748971193,794.0,0.0,0.03362955,90.0,3174918.612002765,105.0,105.0,0.5,0.0,0.0,0,38.231407,1
E4030,1,0.0,38780.14127748617,0.0,0.0,0.0,0.0,6.075268817204301,10000000.0,0.0,1.0,0.153214,238.0,0.0,5.0,5.0,0.5,0.0,0.0,0,0.7625358,0
E0480,9,0.0,35438.06756066099,630852809.018008,0.32111794813504957,0.0,0.0,1.924731182795699,0.35999999856,837.7777777777777,0.0,0.11286043,305.0,15604.941512272335,45.0,45.0,0.5,0.0,0.0,0,0.99902177,0
E3700,3,0.0,102951.16673494237,14079911281.77047,0.3123795270996608,0.3333333333333333,0.0,4.075268817204301,1.4999999250000038,10.0,1.0,0.03443879,189.0,0.0,15.0,15.0,0.5,0.0,0.0,0,4.0885296,0
E0673,11,0.0,75545.20708740332,4332796049.870568,0.6196790174148109,0.36363636363636365,0.0,3.924731182795699,0.40740740589849106,808.0,0.0,0.11979784,45.0,0.0,55.0,55.0,0.5,0.0,0.0,0,1.2936428,0
E3147,2,0.0,9289.775614848968,90495594.41964644,-1.4179760671363083e-16,0.0,0.0,5.075268817204301,0.18181818016528928,605.0,0.0,0.05771193,305.0,0.0,10.0,10.0,0.5,0.0,0.0,0,2.790721,0
E3634,2,0.0,87749.05196869343,142785468.54503754,0.0,0.0,0.0,5.075268817204301,0.19999999800000004,500.0,0.0,0.28058106,309.0,0.0,10.0,10.0,0.5,0.0,0.0,0,0.9313449,0
E2617,4,0.0,37351.42536302606,603282626.8924438,-0.3745556733139156,0.0,0.0,3.075268817204301,0.15384615325443787,1129.1666666666667,0.0,0.28850004,85.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.38328102,0
E2997,4,0.0,121401.13579107627,10019922761.517168,0.35096155604320256,0.5,0.0,3.075268817204301,0.23529411626297578,589.1666666666666,0.0,0.082516335,323.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.3707932,0
E3336,4,0.0,20464.841458313385,238859651.895249,0.09155529001693388,0.0,0.0,3.075268817204301,0.14285714234693878,1929.1666666666665,0.0,0.25259164,255.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.43150258,0
E3229,2,0.0,37472.630597603886,2441667.7894119504,0.0,0.0,0.0,5.075268817204301,0.2857142816326531,245.0,0.0,0.16625811,347.0,0.0,10.0,10.0,0.5,0.0,0.0,0,0.83245575,0
E3708,2,0.0,6942.830291285605,79350.2677437061,2.416604216503503e-15,0.0,0.0,5.075268817204301,0.2857142816326531,245.0,0.0,0.030720105,273.0,0.0,10.0,10.0,0.5,0.0,0.0,0,5.636319,0
E0980,4,0.0,63140.165952130395,4160958570.733331,0.33378852149748045,0.25,0.0,3.075268817204301,0.1666666659722222,1213.3333333333333,0.0,0.24853337,269.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.4249718,0
E3117,1,0.0,12281.499629230228,0.0,0.0,0.0,0.0,6.075268817204301,10000000.0,0.0,1.0,0.2771068,173.0,0.0,5.0,5.0,0.5,0.0,0.0,0,1.0190463,0
E3622,1,0.0,90126.48062329109,0.0,0.0,0.0,0.0,6.075268817204301,10000000.0,0.0,1.0,0.2530957,355.0,0.0,5.0,5.0,0.5,0.0,0.0,0,0.6360459,0
E4140,2,0.0,13276.630652747453,190844678.01629275,0.0,0.0,0.0,5.075268817204301,0.1428571418367347,980.0,0.0,0.118073344,28.0,17540.974000280366,10.0,10.0,0.5,0.0,0.0,0,0.6811288,0
E1955,1,0.0,5772.393755711937,0.0,0.0,0.0,0.0,6.075268817204301,10000000.0,0.0,1.0,0.006357674,312.0,0.0,5.0,5.0,0.5,0.0,0.0,0,4.427452,0
E3923,1,0.0,140604.64013179252,0.0,0.0,1.0,0.0,6.075268817204301,10000000.0,0.0,1.0,0.18465257,113.0,0.0,5.0,5.0,0.5,0.0,0.0,0,0.4706108,0
E1146,10,0.0,36207.8009292902,790816837.8877349,0.3039408624294604,0.0,0.0,2.924731182795699,0.38461538313609467,849.8888888888888,0.0,0.16400385,145.0,0.0,50.0,50.0,0.5,0.0,0.0,0,2.1935158,0
E1735,3,0.0,43185.098536496254,2604710607.6742716,0.2867504266758775,0.3333333333333333,0.0,4.075268817204301,0.5999999880000002,70.0,0.0,0.27843183,363.0,0.0,15.0,15.0,0.5,0.0,0.0,0,0.5041466,0
E4107,2,0.0,49110.53215843174,1314426934.2358022,-6.147756015850798e-17,0.0,0.0,5.075268817204301,20000000.0,0.0,1.0,0.002460213,9.0,373733.5356446402,10.0,10.0,0.5,0.0,0.0,0,20.841478,1
E1705,3,0.0,18432.32156285296,439649909.94722635,0.3789636805655015,0.0,0.0,4.075268817204301,0.3333333296296297,223.33333333333331,0.0,0.16296603,88.0,0.0,15.0,15.0,0.5,0.0,0.0,0,0.41911262,0
E2944,4,0.0,43519.68217479541,2373506799.420589,0.6426795759797068,0.25,0.0,3.075268817204301,0.19999999899999998,1042.5,0.0,0.021562576,197.0,238562.1038497105,20.0,20.0,0.5,0.0,0.0,0,5.1720676,0
E0738,9,1.0,53372.223912137866,6574730716.836653,1.5645476442062294,0.2222222222222222,0.0,1.924731182795699,0.3749999984375,716.9444444444445,0.0,0.23204221,135.0,548138.1967997603,45.0,45.0,0.5,0.0,0.0,0,1.7903714,0
E3511,2,0.0,29761.84027364151,185351022.88367546,1.9349848411814247e-16,0.0,0.0,5.075268817204301,0.09090909049586776,2420.0,0.0,0.24664177,109.0,0.0,10.0,10.0,0.5,0.0,0.0,0,0.7608912,0
E0455,16,0.0,43547.8146032188,860356640.0324981,0.4801012019856468,0.0,0.0,8.9247311827957,0.63999999744,623.9583333333334,0.0,0.06632366,175.0,567166.2384786234,80.0,80.0,0.5,0.0,0.0,0,1.4154997,0
E0562,4,0.0,109772.74209767135,12688603423.092802,0.7458541930273461,0.25,0.0,3.075268817204301,0.18181818099173552,863.3333333333333,0.0,0.08357038,330.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.34868127,0
E1755,3,0.0,77031.82648667612,6580305638.376373,0.286807338521886,0.3333333333333333,0.0,4.075268817204301,0.14999999925,1053.3333333333333,0.0,0.17034844,30.0,0.0,15.0,15.0,0.5,0.0,0.0,0,0.39042065,0
E0777,5,0.0,29543.386656222003,354341505.8889212,-0.15382441457829046,0.0,0.0,2.075268817204301,0.2173913034026465,722.0,0.0,0.16761883,262.0,0.0,25.0,25.0,0.5,0.0,0.0,0,0.4312373,0
E0260,24,0.0,76796.25052783651,7055817969.18202,1.92409342502324,0.25,0.0,16.9247311827957,0.8571428540816326,745.2173913043478,0.0,0.20313191,357.0,1202067.601137686,120.0,120.0,0.5,0.0,0.0,0,2.862035,0
E2223,4,0.0,48211.17065748569,1247789991.4515717,0.005269792436494323,0.0,0.0,3.075268817204301,0.1481481475994513,1362.5,0.0,0.0432407,283.0,0.0,20.0,20.0,0.5,0.0,0.0,0,2.393768,0
E3587,2,0.0,30997.489407415356,111864319.7443342,0.0,0.0,0.0,5.075268817204301,0.9999999500000026,20.0,1.0,0.20016558,263.0,0.0,10.0,10.0,0.5,0.0,0.0,0,0.6863825,0
E4135,3,0.0,21922.583547053655,274282461.4738757,-0.36541773532542227,0.0,0.0,4.075268817204301,0.13636363574380164,1543.333333333333,0.0,0.27253905,102.0,0.0,15.0,15.0,0.5,0.0,0.0,0,0.5109388,0
E2861,4,0.0,143935.71371402274,4600684358.305635,-0.5078856485415087,0.75,0.0,3.075268817204301,0.21052631468144042,729.1666666666667,0.0,0.16434348,43.0,0.0,20.0,20.0,0.5,0.0,0.0,0,0.27707073,0
